"CJID","0503233025966D514RH20GTA511"
"PJID","0503233025970D514RH20_1"
"Module Name","PM4"
"Wafer No","[1-08]"
"Recipe Class","Process/P4"
"Recipe Name","P-P4-VEGALITE45-R6"
"User","SERVICE"
"Lot Start Time","2025/05/03","23:30:33"
"Lot End Time","2025/05/04","00:55:49"

"LogType","Trace"
"Sampling Interval[sec]","0.10"

"Trace Start Time","2025/05/03","23:53:30"
"Trace End Time","2025/05/03","23:55:47"

"Interval","Step","ChamberPressure","ChamberPressure@","UpperRF","UpperRF@","LowerRF","LowerRF@","UpperRFReflect","LowerRFReflect","UpperVpp","LowerVpp","H2    (1)Flow","H2    (1)Flow@","none  (2)Flow","none  (2)Flow@","none  (3)Flow","none  (3)Flow@","C4F8  (4)Flow","C4F8  (4)Flow@","NF3 Lo(5)Flow","NF3 Lo(5)Flow@","CH2F2 (6)Flow","CH2F2 (6)Flow@","O2 Lo (7)Flow","O2 Lo (7)Flow@","CO2   (8)Flow","CO2   (8)Flow@","CF4   (9)Flow","CF4   (9)Flow@","none  (10)Flow","none  (10)Flow@","CHF3  (11)Flow","CHF3  (11)Flow@","N2    (12)Flow","N2    (12)Flow@","COS   (13)Flow","COS   (13)Flow@","O2 Hi (14)Flow","O2 Hi (14)Flow@","He    (15)Flow","He    (15)Flow@","Ar Hi (16)Flow","Ar Hi (16)Flow@","UpperTemp","UpperTemp@","WallTemp","WallTemp@","LowerTemp","LowerTemp@","LowerHeaterCurrent","LowerBRTemp","LowerBRTemp@","LowerEdgeTemp","LowerEdgeTemp@","LowerEdgeCurrent","EdgeHePress","EdgeHePress@","EdgeHeFlow","ESCVoltage","ESCVoltage@","ESCCurrent","APCPosition","APCTemp","APCTemp@","C1Pos(Upper)","C1Pos(Upper)@","C2Pos(Upper)","C2Pos(Upper)@","C1Pos(Lower)","C1Pos(Lower)@","C2Pos(Lower)","C2Pos(Lower)@","Imp.R(Upper)","Imp.Jx(Upper)","Imp.R(Lower)","Imp.Jx(Lower)","UpperFlowRate","LowerFlowRate","CPIPos.","CPIPos.@","CenterFlowRatio","CenterFlowRatio@","CenterGasPress","EdgeGasPress","Pin Torque","Pin Speed"
"57.10","6","40.0","40.0","700","700","300","300","0","1","5027","1398","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","6.995","7.000","0.000","0.000","19.971","20.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","99.706","100.000","79.9","80.0","62.4","60.0","19.9","20.0","54","-10.0","-10.0","20.1","20.0","52","25.0","25.0","0.1","2504","2500","63","5.9","89.6","90.0","2123","0","2023","0","1391","0","999","0","52.1","1.8","48.2","-0.4","19.8","24.9","93","93","50.0","50.0","5.99","5.68","0.00","0.00"
"57.20","6","40.0","40.0","700","700","300","300","0","1","5027","1398","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","6.995","7.000","0.000","0.000","19.971","20.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","99.995","100.000","79.9","80.0","62.4","60.0","19.9","20.0","54","-10.0","-10.0","20.1","20.0","52","25.0","25.0","0.1","2504","2500","63","5.9","89.6","90.0","2123","0","2023","0","1391","0","999","0","52.1","1.8","48.2","-0.4","19.8","24.9","93","93","50.0","50.0","5.99","5.68","0.00","0.00"
"57.30","6","40.0","40.0","700","700","300","300","0","1","5027","1398","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","7.004","7.000","0.000","0.000","19.971","20.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","99.706","100.000","79.9","80.0","62.4","60.0","19.9","20.0","54","-10.0","-10.0","20.1","20.0","52","25.0","25.0","0.1","2504","2500","63","5.9","89.6","90.0","2123","0","2023","0","1391","0","999","0","52.1","1.8","48.2","-0.4","19.8","24.9","93","93","50.0","50.0","5.99","5.68","0.00","0.00"
"57.40","6","40.0","40.0","700","700","300","300","0","1","5027","1398","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","6.995","7.000","0.000","0.000","19.971","20.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","99.706","100.000","80.0","80.0","62.4","60.0","19.9","20.0","54","-10.0","-10.0","20.1","20.0","52","25.0","25.0","0.1","2504","2500","63","5.9","89.6","90.0","2123","0","2023","0","1391","0","999","0","52.1","1.8","48.2","-0.4","19.8","24.9","93","93","50.0","50.0","5.99","5.68","0.00","0.00"
"57.50","6","40.0","40.0","700","700","300","300","0","1","5027","1398","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","6.995","7.000","0.000","0.000","19.917","20.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","99.706","100.000","80.0","80.0","62.4","60.0","19.9","20.0","54","-10.0","-10.0","20.1","20.0","52","25.0","25.0","0.1","2504","2500","63","5.9","89.6","90.0","2123","0","2023","0","1391","0","999","0","52.1","1.8","48.2","-0.4","19.8","24.9","93","93","50.0","50.0","5.99","5.68","0.00","0.00"
"57.60","6","40.0","40.0","700","700","300","300","0","1","5027","1398","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","6.995","7.000","0.000","0.000","19.971","20.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","99.706","100.000","80.0","80.0","62.4","60.0","19.9","20.0","54","-10.0","-10.0","20.1","20.0","52","25.0","25.0","0.1","2504","2500","63","5.9","89.6","90.0","2123","0","2023","0","1391","0","999","0","52.1","1.8","48.2","-0.4","19.8","24.9","93","93","50.0","50.0","5.99","5.68","0.00","0.00"
"57.70","6","40.0","40.0","700","700","300","300","0","1","5027","1398","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","6.986","7.000","0.000","0.000","19.971","20.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","99.706","100.000","80.0","80.0","62.4","60.0","19.9","20.0","54","-10.0","-10.0","20.1","20.0","52","25.0","25.0","0.0","2504","2500","63","5.9","89.6","90.0","2123","0","2023","0","1391","0","999","0","52.1","1.8","48.2","-0.4","19.8","24.9","93","93","50.0","50.0","5.99","5.68","0.00","0.00"
"57.80","6","40.0","40.0","700","700","300","300","0","1","5027","1398","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","6.986","7.000","0.000","0.000","19.971","20.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","99.706","100.000","80.0","80.0","62.4","60.0","19.9","20.0","56","-10.0","-10.0","20.1","20.0","48","25.0","25.0","0.0","2504","2500","63","5.9","89.6","90.0","2123","0","2023","0","1391","0","999","0","52.1","1.8","48.2","-0.4","19.8","24.9","93","93","50.0","50.0","5.99","5.68","0.00","0.00"
"57.90","6","40.0","40.0","700","700","300","300","0","1","5027","1398","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","6.995","7.000","0.000","0.000","20.026","20.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","99.995","100.000","80.0","80.0","62.4","60.0","19.9","20.0","56","-10.0","-10.0","20.1","20.0","48","25.0","25.0","0.0","2504","2500","63","5.9","89.6","90.0","2123","0","2023","0","1391","0","999","0","52.1","1.8","48.2","-0.4","19.8","24.9","93","93","50.0","50.0","5.99","5.68","0.00","0.00"
"58.00","6","40.0","40.0","700","700","300","300","0","1","5027","1398","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","6.995","7.000","0.000","0.000","19.971","20.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","99.706","100.000","80.0","80.0","62.4","60.0","19.9","20.0","56","-10.0","-10.0","20.1","20.0","48","25.0","25.0","0.0","2504","2500","63","5.9","89.6","90.0","2123","0","2023","0","1391","0","999","0","52.1","1.8","48.2","-0.4","19.8","24.9","93","93","50.0","50.0","5.99","5.68","0.00","0.00"
"58.10","6","40.0","40.0","700","700","300","300","0","1","5027","1398","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","6.995","7.000","0.000","0.000","19.971","20.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","99.706","100.000","80.0","80.0","62.4","60.0","19.9","20.0","56","-10.0","-10.0","20.1","20.0","48","25.0","25.0","0.0","2504","2500","63","5.9","89.6","90.0","2123","0","2023","0","1391","0","999","0","52.1","1.8","48.2","-0.4","19.8","24.9","93","93","50.0","50.0","5.99","5.68","0.00","0.00"
"58.20","6","40.0","40.0","700","700","300","300","0","1","5027","1398","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","6.995","7.000","0.000","0.000","19.971","20.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","99.706","100.000","80.0","80.0","62.4","60.0","19.9","20.0","56","-10.0","-10.0","20.1","20.0","48","25.0","25.0","0.0","2504","2500","63","5.9","89.6","90.0","2123","0","2023","0","1391","0","999","0","52.1","1.8","48.2","-0.4","19.8","24.9","93","93","50.0","50.0","5.99","5.68","0.00","0.00"
"58.30","6","40.0","40.0","700","700","300","300","0","1","5027","1398","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","7.004","7.000","0.000","0.000","19.971","20.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","99.417","100.000","80.0","80.0","62.4","60.0","19.9","20.0","56","-10.0","-10.0","20.1","20.0","48","25.0","25.0","0.0","2504","2500","63","5.9","89.6","90.0","2123","0","2023","0","1391","0","999","0","50.9","1.9","48.2","-0.4","19.8","24.9","93","93","50.0","50.0","5.99","5.68","0.00","0.00"
"58.40","6","40.0","40.0","700","700","300","300","0","1","5027","1398","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","6.995","7.000","0.000","0.000","19.971","20.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","99.417","100.000","80.0","80.0","62.4","60.0","19.9","20.0","56","-10.0","-10.0","20.1","20.0","48","25.0","25.0","0.0","2504","2500","63","5.9","89.6","90.0","2123","0","2023","0","1391","0","999","0","50.9","1.9","48.2","-0.4","19.8","24.9","93","93","50.0","50.0","5.99","5.68","0.00","0.00"
"58.50","6","40.0","40.0","700","700","300","300","0","1","5027","1398","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","6.995","7.000","0.000","0.000","19.971","20.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","99.417","100.000","80.0","80.0","62.4","60.0","20.0","20.0","56","-10.0","-10.0","19.7","20.0","48","25.0","25.0","0.0","2504","2500","63","5.9","89.6","90.0","2123","0","2023","0","1391","0","999","0","50.9","1.9","48.2","-0.4","19.8","24.9","93","93","50.0","50.0","5.99","5.68","0.00","0.00"
"58.60","6","40.0","40.0","700","700","300","300","0","1","5027","1398","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","7.004","7.000","0.000","0.000","19.971","20.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","99.706","100.000","80.0","80.0","62.4","60.0","20.0","20.0","56","-10.0","-10.0","19.7","20.0","48","25.0","25.0","0.0","2504","2500","63","5.9","89.6","90.0","2123","0","2023","0","1391","0","999","0","50.9","1.9","48.2","-0.4","19.8","24.9","93","93","50.0","50.0","5.99","5.68","0.00","0.00"
"58.70","6","40.0","40.0","700","700","300","300","0","1","5027","1398","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","7.004","7.000","0.000","0.000","19.971","20.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","99.706","100.000","80.0","80.0","62.4","60.0","20.0","20.0","56","-10.0","-10.0","19.7","20.0","48","25.0","25.0","0.0","2504","2500","63","5.9","89.6","90.0","2123","0","2023","0","1391","0","999","0","50.9","1.9","48.4","-0.6","19.8","25.0","93","93","50.0","50.0","5.99","5.68","0.00","0.00"
"58.80","6","40.0","40.0","700","700","300","300","0","1","5027","1398","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","6.995","7.000","0.000","0.000","20.026","20.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","99.995","100.000","80.0","80.0","62.4","60.0","20.0","20.0","54","-10.0","-10.0","19.7","20.0","55","25.0","25.0","0.0","2504","2500","63","5.9","89.6","90.0","2123","0","2023","0","1391","0","999","0","50.9","1.9","48.4","-0.6","19.8","25.0","93","93","50.0","50.0","5.99","5.68","0.00","0.00"
"58.90","6","40.0","40.0","700","700","300","300","0","1","5027","1398","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","6.995","7.000","0.000","0.000","19.917","20.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","99.706","100.000","80.0","80.0","62.4","60.0","20.0","20.0","54","-10.0","-10.0","19.7","20.0","55","25.0","25.0","0.0","2504","2500","63","5.9","89.6","90.0","2123","0","2023","0","1391","0","999","0","50.9","1.9","48.4","-0.6","19.8","25.0","93","93","50.0","50.0","5.99","5.68","0.00","0.00"
"59.00","6","40.0","40.0","700","700","300","300","0","1","5027","1398","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","6.995","7.000","0.000","0.000","20.026","20.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","99.706","100.000","80.0","80.0","62.4","60.0","20.0","20.0","54","-10.0","-10.0","19.7","20.0","55","25.0","25.0","0.0","2504","2500","63","5.9","89.6","90.0","2123","0","2023","0","1391","0","999","0","50.9","1.9","48.4","-0.6","19.8","25.0","93","93","50.0","50.0","5.99","5.68","0.00","0.00"
"59.10","6","40.0","40.0","700","700","300","300","0","1","5027","1398","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","7.004","7.000","0.000","0.000","19.971","20.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","99.706","100.000","80.0","80.0","62.4","60.0","20.0","20.0","54","-10.0","-10.0","19.7","20.0","55","25.0","25.0","0.0","2504","2500","63","5.9","89.6","90.0","2123","0","2023","0","1391","0","999","0","52.1","1.8","48.4","-0.6","19.8","25.0","93","93","50.0","50.0","5.99","5.68","0.00","0.00"
"59.20","6","40.0","40.0","700","700","300","300","0","1","5027","1398","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","6.995","7.000","0.000","0.000","19.971","20.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","99.417","100.000","80.0","80.0","62.4","60.0","20.0","20.0","54","-10.0","-10.0","19.7","20.0","55","25.0","25.0","0.0","2504","2500","63","5.9","89.6","90.0","2123","0","2023","0","1391","0","999","0","52.1","1.8","48.4","-0.6","19.8","25.0","93","93","50.0","50.0","5.99","5.68","0.00","0.00"
"59.30","6","40.0","40.0","700","700","300","300","0","1","5027","1398","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","6.995","7.000","0.000","0.000","19.971","20.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","99.706","100.000","80.0","80.0","62.4","60.0","20.0","20.0","54","-10.0","-10.0","19.7","20.0","55","25.0","25.0","0.0","2504","2500","63","5.9","89.6","90.0","2123","0","2023","0","1391","0","999","0","52.1","1.8","48.4","-0.6","19.8","25.0","93","93","50.0","50.0","5.99","5.68","0.00","0.00"
"59.40","6","40.0","40.0","700","700","300","300","0","1","5027","1398","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","7.004","7.000","0.000","0.000","19.971","20.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","99.706","100.000","80.0","80.0","62.4","60.0","20.0","20.0","54","-10.0","-10.0","19.7","20.0","55","25.0","25.0","0.0","2504","2500","63","5.9","89.6","90.0","2123","0","2023","0","1391","0","999","0","52.1","1.8","48.4","-0.6","19.8","25.0","93","93","50.0","50.0","5.99","5.68","0.00","0.00"
"59.50","6","40.0","40.0","700","700","300","300","0","1","5027","1398","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","6.995","7.000","0.000","0.000","19.971","20.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","99.995","100.000","80.0","80.0","62.4","60.0","20.1","20.0","54","-10.0","-10.0","20.1","20.0","55","25.0","25.0","0.0","2504","2500","63","5.9","89.6","90.0","2123","0","2023","0","1391","0","999","0","52.1","1.8","47.6","-0.8","19.8","25.0","93","93","50.0","50.0","5.99","5.68","0.00","0.00"
"59.60","6","40.0","40.0","700","700","300","300","0","1","5027","1398","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","6.986","7.000","0.000","0.000","19.971","20.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","99.995","100.000","80.0","80.0","62.4","60.0","20.1","20.0","54","-10.0","-10.0","20.1","20.0","55","25.0","25.0","0.0","2504","2500","63","5.9","89.6","90.0","2123","0","2023","0","1391","0","999","0","52.1","1.8","47.6","-0.8","19.8","25.0","93","93","50.0","50.0","5.99","5.68","0.00","0.00"
"59.70","6","40.0","40.0","700","700","300","300","0","1","5027","1398","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","7.004","7.000","0.000","0.000","19.971","20.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","99.995","100.000","80.0","80.0","62.4","60.0","20.1","20.0","54","-10.0","-10.0","20.1","20.0","55","24.9","25.0","0.0","2504","2500","63","5.9","89.6","90.0","2123","0","2023","0","1391","0","999","0","52.1","1.8","47.6","-0.8","19.8","25.0","93","93","50.0","50.0","5.99","5.68","0.00","0.00"
"59.80","6","40.0","40.0","700","700","300","300","0","1","5027","1398","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","6.995","7.000","0.000","0.000","19.971","20.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","99.995","100.000","80.0","80.0","62.4","60.0","20.1","20.0","52","-10.0","-10.0","20.1","20.0","52","25.0","25.0","0.0","2504","2500","63","5.9","89.6","90.0","2123","0","2023","0","1391","0","999","0","52.1","1.8","47.6","-0.8","19.8","25.0","93","93","50.0","50.0","5.99","5.68","0.00","0.00"
"59.90","6","40.0","40.0","700","700","300","300","0","1","5027","1398","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","6.995","7.000","0.000","0.000","19.971","20.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","99.706","100.000","80.0","80.0","62.4","60.0","20.1","20.0","52","-10.0","-10.0","20.1","20.0","52","25.0","25.0","0.0","2504","2500","63","5.9","89.6","90.0","2123","0","2023","0","1391","0","999","0","52.1","1.8","47.6","-0.8","19.8","25.0","93","93","50.0","50.0","5.99","5.68","0.00","0.00"
"60.00","6","40.0","40.0","700","700","300","300","0","1","5027","1398","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","7.004","7.000","0.000","0.000","19.971","20.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","99.706","100.000","80.0","80.0","62.4","60.0","20.1","20.0","52","-10.0","-10.0","20.1","20.0","52","24.9","25.0","0.0","2504","2500","63","5.9","89.6","90.0","2123","0","2023","0","1391","0","999","0","52.1","1.8","47.6","-0.8","19.8","25.0","93","93","50.0","50.0","5.99","5.68","0.00","0.00"
"60.10","6","40.0","40.0","700","700","300","300","0","1","5027","1398","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","6.995","7.000","0.000","0.000","19.971","20.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","99.706","100.000","80.0","80.0","62.4","60.0","20.1","20.0","52","-10.0","-10.0","20.1","20.0","52","24.9","25.0","0.0","2504","2500","63","5.9","89.6","90.0","2123","0","2023","0","1391","0","999","0","52.1","1.8","47.6","-0.8","19.8","25.0","93","93","50.0","50.0","5.99","5.68","0.00","0.00"
"60.20","6","40.0","40.0","700","700","300","300","0","1","5027","1398","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","6.995","7.000","0.000","0.000","19.971","20.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","99.706","100.000","80.0","80.0","62.4","60.0","20.1","20.0","52","-10.0","-10.0","20.1","20.0","52","24.9","25.0","0.0","2504","2500","63","5.9","89.6","90.0","2123","0","2023","0","1391","0","999","0","52.1","1.8","47.6","-0.8","19.8","25.0","93","93","50.0","50.0","5.99","5.68","0.00","0.00"
"60.30","6","40.0","40.0","700","700","300","300","0","1","5027","1398","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","6.995","7.000","0.000","0.000","19.971","20.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","99.706","100.000","80.0","80.0","62.4","60.0","20.1","20.0","52","-10.0","-10.0","20.1","20.0","52","24.9","25.0","0.0","2504","2500","63","5.9","89.6","90.0","2123","0","2023","0","1391","0","999","0","52.1","1.8","48.2","-0.4","19.8","25.0","93","93","50.0","50.0","5.99","5.68","0.00","0.00"
"60.40","6","40.0","40.0","700","700","300","300","0","1","5027","1398","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","6.995","7.000","0.000","0.000","19.971","20.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","99.706","100.000","80.0","80.0","62.4","60.0","20.1","20.0","52","-10.0","-10.0","20.1","20.0","52","25.0","25.0","0.1","2504","2500","63","5.9","89.6","90.0","2123","0","2023","0","1391","0","999","0","52.1","1.8","48.2","-0.4","19.8","25.0","93","93","50.0","50.0","5.99","5.68","0.00","0.00"
"60.50","6","40.0","40.0","700","700","300","300","0","1","5027","1398","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","6.995","7.000","0.000","0.000","19.971","20.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","99.706","100.000","80.0","80.0","62.4","60.0","20.0","20.0","52","-10.0","-10.0","20.1","20.0","52","25.0","25.0","0.1","2504","2500","63","5.9","89.7","90.0","2123","0","2023","0","1391","0","999","0","52.1","1.8","48.2","-0.4","19.8","25.0","93","93","50.0","50.0","5.99","5.68","0.00","0.00"
"60.60","6","40.0","40.0","700","700","300","300","0","1","5027","1398","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","6.995","7.000","0.000","0.000","19.971","20.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","99.417","100.000","80.0","80.0","62.4","60.0","20.0","20.0","52","-10.0","-10.0","20.1","20.0","52","25.0","25.0","0.1","2504","2500","63","5.9","89.7","90.0","2123","0","2023","0","1391","0","999","0","52.1","1.8","48.2","-0.4","19.8","25.0","93","93","50.0","50.0","5.99","5.68","0.00","0.00"
"60.70","6","40.0","40.0","700","700","300","300","0","1","5027","1398","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","6.995","7.000","0.000","0.000","19.971","20.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","99.706","100.000","80.0","80.0","62.4","60.0","20.0","20.0","52","-10.0","-10.0","20.1","20.0","52","25.0","25.0","0.1","2504","2500","63","5.9","89.7","90.0","2123","0","2023","0","1391","0","999","0","52.1","1.8","48.2","-0.4","19.8","25.0","93","93","50.0","50.0","5.99","5.68","0.00","0.00"
"60.80","6","40.0","40.0","700","700","300","300","0","1","5027","1398","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","6.986","7.000","0.000","0.000","20.026","20.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","99.706","100.000","80.0","80.0","62.4","60.0","20.0","20.0","54","-10.0","-10.0","20.1","20.0","47","25.0","25.0","0.1","2504","2500","63","5.9","89.7","90.0","2123","0","2023","0","1391","0","999","0","52.1","1.8","48.2","-0.4","19.8","25.0","93","93","50.0","50.0","5.99","5.68","0.00","0.00"
"60.90","6","40.0","40.0","700","700","300","300","0","1","5027","1398","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","7.004","7.000","0.000","0.000","19.971","20.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","100.320","100.000","80.0","80.0","62.4","60.0","20.0","20.0","54","-10.0","-10.0","20.1","20.0","47","25.0","25.0","0.1","2504","2500","63","5.9","89.7","90.0","2123","0","2023","0","1391","0","999","0","52.1","1.8","48.2","-0.4","19.8","25.0","93","93","50.0","50.0","5.99","5.68","0.00","0.00"
"61.00","6","40.0","40.0","700","700","300","300","0","1","5027","1398","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","6.995","7.000","0.000","0.000","19.971","20.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","99.706","100.000","80.0","80.0","62.4","60.0","20.0","20.0","54","-10.0","-10.0","20.1","20.0","47","25.0","25.0","0.1","2504","2500","63","5.9","89.7","90.0","2123","0","2023","0","1391","0","999","0","52.1","1.8","48.2","-0.4","19.8","25.0","93","93","50.0","50.0","5.99","5.68","0.00","0.00"
"61.10","6","40.0","40.0","700","700","300","300","0","1","5027","1398","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","6.995","7.000","0.000","0.000","19.971","20.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","99.706","100.000","80.0","80.0","62.4","60.0","20.0","20.0","54","-10.0","-10.0","20.1","20.0","47","25.0","25.0","0.1","2504","2500","63","5.9","89.7","90.0","2123","0","2023","0","1391","0","999","0","52.1","1.8","47.7","-0.6","19.8","25.0","93","93","50.0","50.0","5.99","5.68","0.00","0.00"
